name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
hyderabad,2021-03-05,35.7,18.7,27.0,33.5,18.7,26.2,9.7,37.2,0.0,0.0,0.0,0,0,0,24.5,9.4,140.1,1015.5,1.7,6.0,223.6,19.3,8,0.0,2021-03-05 06:31:41,2021-03-05 18:23:46,0.71,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-06,36.5,18.5,27.1,34.9,18.5,26.4,10.7,38.6,0.0,0.0,0.0,0,0,0,23.8,11.0,210.2,1015.2,2.7,6.1,209.7,18.1,8,0.0,2021-03-06 06:30:58,2021-03-06 18:24:01,0.75,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-07,36.0,18.5,27.6,34.2,18.5,26.8,11.7,41.5,0.0,0.0,0.0,0,0,0,23.8,9.4,110.6,1014.3,2.7,6.0,202.1,17.4,8,0.0,2021-03-07 06:30:14,2021-03-07 18:24:16,0.78,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-08,34.1,19.4,27.3,32.7,19.4,26.8,15.1,52.7,0.0,0.0,0.0,0,0,0,34.9,11.0,128.1,1014.8,3.1,6.5,195.5,16.9,7,0.0,2021-03-08 06:29:30,2021-03-08 18:24:31,0.82,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-09,34.1,19.0,26.4,32.7,19.0,26.1,16.3,59.6,0.0,0.0,0.0,0,0,0,32.8,7.7,122.9,1015.4,0.2,5.9,194.8,16.9,7,0.0,2021-03-09 06:28:45,2021-03-09 18:24:45,0.85,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-10,35.0,20.0,26.7,33.7,20.0,26.5,16.2,58.3,0.0,0.0,0.0,0,0,0,29.5,11.2,127.6,1015.2,6.4,6.3,188.1,16.4,7,0.0,2021-03-10 06:28:00,2021-03-10 18:24:59,0.89,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-11,35.9,18.4,27.0,33.9,18.4,26.4,13.7,50.4,0.0,0.0,0.0,0,0,0,36.4,9.2,133.8,1015.0,8.3,6.4,190.3,16.4,7,0.0,2021-03-11 06:27:15,2021-03-11 18:25:13,0.92,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-12,34.8,20.2,27.0,32.8,20.2,26.5,14.6,53.3,0.0,0.0,0.0,0,0,0,34.6,13.8,118.3,1016.1,2.7,6.8,184.0,15.9,7,0.0,2021-03-12 06:26:30,2021-03-12 18:25:27,0.96,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-13,32.1,14.3,25.2,30.1,14.3,24.4,8.6,40.0,0.0,0.0,0.0,0,0,0,31.3,9.5,101.6,1016.5,0.2,6.7,192.1,16.6,7,0.0,2021-03-13 06:25:44,2021-03-13 18:25:40,0.0,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-14,33.5,18.0,26.5,32.1,18.0,25.8,10.8,41.7,0.0,0.0,0.0,0,0,0,31.7,11.2,122.7,1014.5,0.2,6.5,191.4,16.5,7,0.0,2021-03-14 06:24:58,2021-03-14 18:25:53,0.03,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-15,34.5,18.5,27.1,33.0,18.5,26.4,11.3,39.8,0.0,0.0,0.0,0,0,0,28.8,10.8,121.9,1013.8,3.4,6.5,176.5,15.2,7,0.0,2021-03-15 06:24:11,2021-03-15 18:26:06,0.06,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-16,35.1,19.4,27.7,33.6,19.4,27.2,13.8,46.4,0.0,0.0,0.0,0,0,0,27.7,10.6,119.2,1013.4,1.7,6.3,162.4,13.9,6,0.0,2021-03-16 06:23:24,2021-03-16 18:26:19,0.09,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-17,35.2,19.0,27.9,35.5,19.0,27.7,15.2,50.0,0.0,0.0,0.0,0,0,0,25.2,11.2,118.2,1012.1,25.5,5.9,157.8,13.6,6,0.0,2021-03-17 06:22:37,2021-03-17 18:26:31,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-18,35.8,20.0,27.7,34.5,20.0,27.5,16.1,54.1,0.0,0.0,0.0,0,0,0,26.3,10.6,132.8,1012.7,24.2,6.2,162.5,14.0,6,0.0,2021-03-18 06:21:50,2021-03-18 18:26:44,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-19,33.2,20.0,26.9,31.6,20.0,26.4,12.8,45.1,0.0,0.0,0.0,0,0,0,29.5,9.4,112.6,1012.9,13.2,6.6,153.3,13.4,6,0.0,2021-03-19 06:21:03,2021-03-19 18:26:56,0.19,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-20,32.8,21.0,26.7,32.0,21.0,26.3,14.6,50.7,0.0,0.0,0.0,0,0,0,27.7,13.1,96.8,1011.8,14.2,6.5,165.6,14.5,6,0.0,2021-03-20 06:20:16,2021-03-20 18:27:08,0.22,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,2021-03-21,34.0,21.0,27.0,32.9,21.0,26.7,13.9,46.1,0.0,0.0,0.0,0,0,0,25.9,11.0,83.4,1012.0,3.9,6.6,170.4,14.8,6,0.0,2021-03-21 06:19:28,2021-03-21 18:27:20,0.25,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-22,34.6,20.0,27.6,34.6,20.0,27.8,16.4,52.7,0.0,0.0,0.0,0,0,0,26.6,12.4,97.5,1013.2,33.0,5.4,128.5,10.8,5,0.0,2021-03-22 06:18:41,2021-03-22 18:27:32,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-23,33.9,23.1,28.3,32.7,23.1,28.2,15.9,48.7,0.0,0.0,0.0,0,0,0,31.0,16.2,77.1,1014.6,24.6,5.9,163.8,14.1,6,0.0,2021-03-23 06:17:53,2021-03-23 18:27:43,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-24,34.5,24.0,28.5,33.7,24.0,28.5,14.7,44.1,0.0,0.0,0.0,0,0,0,28.4,12.6,82.7,1014.4,25.6,5.8,187.8,16.2,6,0.0,2021-03-24 06:17:05,2021-03-24 18:27:55,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-25,36.0,22.3,29.0,35.1,22.3,28.5,14.8,46.8,0.0,0.0,0.0,0,0,0,30.2,12.2,65.9,1013.1,46.4,6.1,147.3,12.6,6,0.0,2021-03-25 06:16:17,2021-03-25 18:28:06,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-26,35.1,23.0,28.9,35.4,23.0,29.0,16.7,50.2,0.0,0.0,0.0,0,0,0,24.1,9.4,92.5,1012.5,30.6,5.7,143.8,12.4,5,0.0,2021-03-26 06:15:30,2021-03-26 18:28:18,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-27,36.8,23.4,29.8,35.4,23.4,29.5,14.6,42.0,0.0,0.0,0.0,0,0,0,23.0,12.6,128.9,1011.7,23.9,6.1,148.6,12.9,6,0.0,2021-03-27 06:14:42,2021-03-27 18:28:29,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-28,36.9,23.0,29.8,35.1,23.0,29.4,14.4,44.0,0.0,0.0,0.0,0,0,0,22.7,9.4,320.1,1011.0,16.8,6.4,171.1,14.7,6,0.0,2021-03-28 06:13:54,2021-03-28 18:28:41,0.48,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-29,37.8,23.0,30.3,35.5,23.0,30.0,15.0,44.5,0.0,0.0,0.0,0,0,0,25.9,9.4,103.3,1010.0,8.6,6.5,169.1,14.6,6,0.0,2021-03-29 06:13:07,2021-03-29 18:28:52,0.5,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,remote,VOHS,43128099999"
hyderabad,2021-03-30,37.6,25.0,30.0,37.0,25.0,29.7,14.4,41.4,0.0,0.0,0.0,0,0,0,41.4,18.0,248.0,1008.8,24.4,6.3,262.7,22.5,10,0.0,2021-03-30 06:12:19,2021-03-30 18:29:04,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-03-31,38.8,21.0,29.3,36.3,21.0,28.2,7.7,29.1,0.0,0.0,0.0,0,0,0,35.6,16.7,298.6,1007.6,7.9,6.5,191.8,16.8,7,0.0,2021-03-31 06:11:32,2021-03-31 18:29:15,0.59,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-01,38.3,20.0,28.8,36.8,20.0,28.0,10.1,33.1,0.0,0.0,0.0,0,0,0,38.2,14.4,303.5,1007.4,8.2,6.4,193.4,16.7,7,0.0,2021-04-01 06:10:45,2021-04-01 18:29:27,0.62,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-02,37.3,22.0,29.3,35.7,22.0,28.5,10.9,34.5,0.0,0.0,0.0,0,0,0,36.7,14.9,306.3,1008.1,2.3,6.3,188.5,16.3,7,0.0,2021-04-02 06:09:58,2021-04-02 18:29:38,0.66,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-03,39.2,24.3,31.1,37.6,24.3,30.1,10.5,29.7,0.0,0.0,0.0,0,0,0,19.4,11.2,281.9,1008.5,16.2,6.0,177.7,15.4,7,0.0,2021-04-03 06:09:11,2021-04-03 18:29:50,0.69,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,43128099999,VOHS"
hyderabad,2021-04-04,36.0,24.0,29.6,36.2,24.0,30.0,17.1,49.6,0.0,0.0,0.0,0,0,0,18.7,9.5,92.2,1010.4,13.0,5.7,160.2,13.8,6,0.0,2021-04-04 06:08:25,2021-04-04 18:30:02,0.75,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-05,34.0,24.0,29.2,38.6,24.0,31.7,22.2,67.5,0.0,0.0,0.0,0,0,0,31.0,14.0,105.5,1011.8,28.3,5.4,160.2,14.0,6,0.0,2021-04-05 06:07:38,2021-04-05 18:30:14,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-06,36.0,24.0,30.0,38.0,24.0,31.6,20.8,62.5,0.0,0.0,0.0,0,0,0,25.6,11.2,120.3,1012.1,17.5,5.7,169.0,14.6,6,0.0,2021-04-06 06:06:52,2021-04-06 18:30:26,0.8,Clear,Clear conditions throughout the day.,clear-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-07,37.3,22.0,29.6,37.0,22.0,30.0,18.4,55.3,0.0,0.0,0.0,0,0,0,28.4,9.4,157.5,1012.8,30.7,5.7,152.1,13.1,6,0.0,2021-04-07 06:06:06,2021-04-07 18:30:38,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-08,36.0,23.0,29.2,34.6,23.0,29.1,15.9,47.3,0.0,0.0,0.0,0,0,0,34.9,9.6,197.1,1010.9,46.6,6.4,114.9,10.0,6,0.0,2021-04-08 06:05:21,2021-04-08 18:30:50,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-09,35.2,24.0,29.5,36.9,24.0,30.3,18.4,52.8,0.0,0.0,0.0,0,0,0,25.6,12.2,123.4,1010.7,49.9,5.6,134.1,11.6,5,0.0,2021-04-09 06:04:36,2021-04-09 18:31:02,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-10,35.0,24.0,29.2,35.2,24.0,30.0,18.5,54.1,0.0,0.0,0.0,0,0,0,31.0,12.6,106.0,1012.7,30.9,5.8,159.2,13.7,6,0.0,2021-04-10 06:03:51,2021-04-10 18:31:15,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,remote,VOHS,43128099999"
hyderabad,2021-04-11,33.4,23.0,27.8,34.4,23.0,28.5,19.4,62.2,0.0,0.0,0.0,0,0,0,28.1,16.2,90.9,1014.4,28.1,6.2,179.2,15.5,7,0.0,2021-04-11 06:03:07,2021-04-11 18:31:27,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-12,33.1,24.0,27.3,34.3,24.0,27.9,19.8,65.2,13.0,100.0,4.17,rain,0,0,26.6,13.0,114.7,1014.7,46.6,6.3,143.3,12.4,6,0.0,2021-04-12 06:02:23,2021-04-12 18:31:40,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-13,34.1,22.0,28.4,35.1,22.0,29.3,19.5,61.0,0.0,0.0,0.0,0,0,0,28.8,19.2,101.3,1013.9,60.9,6.1,205.3,17.8,8,0.0,2021-04-13 06:01:40,2021-04-13 18:31:53,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-14,33.0,20.1,26.2,33.6,20.1,26.4,18.8,67.4,6.0,100.0,8.33,rain,0,0,26.6,16.6,80.9,1013.7,62.5,5.9,185.5,16.0,9,0.0,2021-04-14 06:00:56,2021-04-14 18:32:06,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-15,33.8,20.0,26.8,34.8,20.0,27.1,18.5,63.0,2.9,100.0,8.33,rain,0,0,23.0,14.8,130.5,1012.8,46.9,6.5,234.1,20.2,9,0.0,2021-04-15 06:00:14,2021-04-15 18:32:20,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-16,34.9,21.0,29.3,34.3,21.0,29.7,17.8,53.6,0.0,0.0,0.0,0,0,0,25.6,14.2,356.2,1011.9,23.8,6.5,254.3,21.9,9,0.0,2021-04-16 05:59:32,2021-04-16 18:32:33,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-17,35.2,26.0,30.5,36.1,26.0,31.8,19.5,54.0,0.0,0.0,0.0,0,0,0,25.6,10.8,133.0,1013.1,34.5,6.3,236.8,20.2,8,0.0,2021-04-17 05:58:50,2021-04-17 18:32:47,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-18,36.9,26.0,30.1,38.6,26.0,31.2,18.7,51.9,0.0,0.0,0.0,0,0,0,18.4,11.2,192.0,1013.5,38.2,6.3,188.8,16.2,8,0.0,2021-04-18 05:58:09,2021-04-18 18:33:01,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-19,36.0,25.0,30.6,37.7,25.0,31.6,18.5,49.9,0.0,0.0,0.0,0,0,0,26.6,14.6,251.3,1011.1,44.7,6.3,188.9,16.5,8,0.0,2021-04-19 05:57:29,2021-04-19 18:33:16,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-20,35.1,25.3,28.9,37.8,25.3,29.8,18.5,54.3,5.0,100.0,4.17,rain,0,0,23.8,16.2,148.7,1010.6,47.6,5.5,208.3,18.0,8,0.0,2021-04-20 05:56:49,2021-04-20 18:33:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-21,36.5,24.0,30.5,38.4,24.0,32.1,19.8,55.4,0.0,0.0,0.0,0,0,0,29.9,14.2,187.8,1011.4,50.4,6.1,213.9,18.6,8,0.0,2021-04-21 05:56:10,2021-04-21 18:33:45,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-22,35.3,25.0,29.4,36.9,25.0,30.9,20.3,59.9,0.0,0.0,0.0,0,0,0,27.7,12.8,97.1,1012.3,57.6,5.7,208.5,18.0,8,0.0,2021-04-22 05:55:31,2021-04-22 18:34:00,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-23,34.4,24.0,29.0,37.4,24.0,30.0,19.1,56.5,1.0,100.0,4.17,rain,0,0,25.6,11.5,190.9,1012.4,63.9,5.7,217.3,18.8,8,0.0,2021-04-23 05:54:53,2021-04-23 18:34:15,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,2021-04-24,35.5,23.3,29.7,35.8,23.3,30.3,18.3,52.8,3.0,100.0,4.17,rain,0,0,24.5,11.2,176.7,1011.5,50.7,6.2,209.9,18.2,8,0.0,2021-04-24 05:54:16,2021-04-24 18:34:31,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-25,35.6,23.0,30.1,37.9,23.0,31.0,18.3,51.6,0.0,0.0,0.0,0,0,0,25.6,11.2,153.6,1011.3,40.3,6.8,215.9,18.7,8,0.0,2021-04-25 05:53:39,2021-04-25 18:34:47,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-26,37.4,25.0,30.8,36.9,25.0,30.5,15.2,41.1,0.0,0.0,0.0,0,0,0,23.8,9.2,162.9,1010.8,43.5,6.8,231.5,20.0,8,0.0,2021-04-26 05:53:03,2021-04-26 18:35:03,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-27,37.2,26.0,31.3,36.6,26.0,31.0,14.6,37.6,0.0,0.0,0.0,0,0,0,21.6,22.3,350.4,1011.5,60.1,6.2,189.6,16.3,8,0.0,2021-04-27 05:52:27,2021-04-27 18:35:19,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-28,36.6,25.0,31.3,36.2,25.0,31.0,14.6,37.4,0.0,0.0,0.0,0,0,0,23.4,10.8,126.7,1012.0,59.5,6.9,198.1,17.2,8,0.0,2021-04-28 05:51:53,2021-04-28 18:35:36,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-04-29,37.1,25.0,31.0,37.6,25.0,31.1,16.0,42.4,0.0,0.0,0.0,0,0,0,23.0,10.6,184.6,1011.2,49.6,6.9,202.7,17.5,8,0.0,2021-04-29 05:51:19,2021-04-29 18:35:53,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,2021-04-30,37.2,24.0,30.3,37.5,24.0,30.8,17.1,47.3,0.0,0.0,0.0,0,0,0,26.6,14.8,172.8,1011.0,35.5,6.8,226.9,19.5,8,0.0,2021-04-30 05:50:46,2021-04-30 18:36:10,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-05-01,35.1,24.0,30.1,36.0,24.0,31.5,19.7,55.2,0.0,0.0,0.0,0,0,0,28.4,9.4,128.5,1010.1,37.5,6.3,245.7,21.3,10,0.0,2021-05-01 05:50:14,2021-05-01 18:36:28,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,2021-05-02,34.4,24.2,30.0,35.2,24.2,30.8,18.2,50.2,0.0,0.0,0.0,0,0,0,27.7,11.0,124.8,1010.8,33.5,7.2,232.1,20.0,8,0.0,2021-05-02 05:49:42,2021-05-02 18:36:46,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,remote,43128099999,VOHS"
hyderabad,2021-05-03,35.5,22.2,27.7,37.5,22.2,28.6,20.7,68.5,4.0,100.0,4.17,rain,0,0,28.4,14.8,120.2,1011.3,54.7,6.2,171.6,14.9,8,0.0,2021-05-03 05:49:12,2021-05-03 18:37:04,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-05-04,33.0,24.3,28.1,36.5,24.3,29.8,21.4,68.5,2.0,100.0,4.17,rain,0,0,24.8,14.0,125.2,1010.6,51.5,6.1,215.8,18.8,8,0.0,2021-05-04 05:48:42,2021-05-04 18:37:22,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-05-05,35.9,23.2,28.4,38.6,23.2,29.6,21.2,68.0,0.9,100.0,4.17,rain,0,0,24.8,9.2,150.6,1010.5,51.6,6.4,205.6,17.8,8,0.0,2021-05-05 05:48:13,2021-05-05 18:37:40,0.78,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-05-06,36.8,24.0,29.9,38.7,24.0,31.7,20.7,61.0,0.0,0.0,0.0,0,0,0,28.1,11.2,137.5,1011.5,48.4,6.4,240.3,20.8,9,0.0,2021-05-06 05:47:45,2021-05-06 18:37:59,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,43128099999,VOHS"
hyderabad,2021-05-07,35.3,24.0,30.1,37.2,24.0,32.1,21.0,60.7,0.0,0.0,0.0,0,0,0,32.8,11.2,124.8,1012.0,46.5,6.0,249.4,21.5,9,0.0,2021-05-07 05:47:17,2021-05-07 18:38:18,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-05-08,35.4,26.0,30.4,38.9,26.0,33.2,21.4,59.9,0.0,0.0,0.0,0,0,0,25.9,11.2,127.2,1011.1,49.2,6.9,239.4,20.5,9,0.0,2021-05-08 05:46:51,2021-05-08 18:38:38,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-05-09,36.9,26.0,31.6,39.2,26.0,33.9,20.8,55.8,0.0,0.0,0.0,0,0,0,26.6,12.2,148.1,1009.9,36.1,6.8,275.5,23.9,9,0.0,2021-05-09 05:46:25,2021-05-09 18:38:57,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-05-10,36.5,26.0,31.2,40.7,26.0,34.6,22.3,61.6,0.0,0.0,0.0,0,0,0,23.0,12.2,163.3,1009.1,51.5,6.7,220.0,19.1,9,0.0,2021-05-10 05:46:01,2021-05-10 18:39:17,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,43128099999,VOHS"
hyderabad,2021-05-11,36.7,25.0,31.1,41.7,25.0,34.9,22.7,63.4,0.0,0.0,0.0,0,0,0,32.4,15.1,212.4,1008.4,49.7,6.8,227.9,19.7,8,0.0,2021-05-11 05:45:37,2021-05-11 18:39:37,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-05-12,38.0,24.0,30.7,40.6,24.0,32.5,20.8,59.3,0.0,0.0,0.0,0,0,0,29.2,13.0,219.2,1007.4,34.5,6.4,257.9,22.3,9,0.0,2021-05-12 05:45:14,2021-05-12 18:39:57,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,43128099999,VOHS"
hyderabad,2021-05-13,37.0,23.0,30.1,39.4,23.0,31.8,21.1,62.9,7.0,100.0,4.17,rain,0,0,35.6,19.6,215.0,1007.0,58.0,6.1,225.3,19.4,8,0.0,2021-05-13 05:44:52,2021-05-13 18:40:18,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
hyderabad,2021-05-14,35.9,25.8,29.5,41.9,25.8,33.1,23.7,73.0,1.1,100.0,8.33,rain,0,0,31.0,13.0,163.9,1006.9,75.3,5.9,207.9,17.8,8,0.0,2021-05-14 05:44:32,2021-05-14 18:40:38,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
